id_proveedor,descripcion_proveedor,tipo_proveedor,score_final,proveedor
132.312.1021,ANILLO SEGUR DIN 471  25 A (Cant. 50),otro,20.78,Efepe
132.312.1022,ANILLO SEGUR DIN 471  26 A (Cant. 25),otro,20.3,Efepe
132.312.1023,ANILLO SEGUR DIN 471  27 A (Cant. 25),otro,19.46,Efepe
132.312.1024,ANILLO SEGUR DIN 471  28 A (Cant. 25),otro,19.46,Efepe
132.312.1025,ANILLO SEGUR DIN 471  29 A (Cant. 25),otro,19.46,Efepe
132.312.1026,ANILLO SEGUR DIN 471  30 A (Cant. 25),otro,20.27,Efepe
132.312.1027,ANILLO SEGUR DIN 471  31 A (Cant. 25),otro,19.74,Efepe
132.312.1028,ANILLO SEGUR DIN 471  32 A (Cant. 25),otro,19.46,Efepe
132.312.1029,ANILLO SEGUR DIN 471  33 A (Cant. 25),otro,19.46,Efepe
132.312.1030,ANILLO SEGUR DIN 471  34 A (Cant. 25),otro,19.46,Efepe
132.312.1031,ANILLO SEGUR DIN 471  35 A (Cant. 25),otro,20.3,Efepe
132.312.1032,ANILLO SEGUR DIN 471  36 A (Cant. 25),otro,20.3,Efepe
132.312.1033,ANILLO SEGUR DIN 471  37 A (Cant. 20),otro,19.46,Efepe
132.312.1034,ANILLO SEGUR DIN 471  38 A (Cant. 20),otro,19.46,Efepe
132.312.1035,ANILLO SEGUR DIN 471  39 A (Cant. 20),otro,19.46,Efepe
132.312.1036,ANILLO SEGUR DIN 471  40 A (Cant. 20),otro,20.82,Efepe
132.312.1037,ANILLO SEGUR DIN 471  41 A (Cant. 20),otro,19.73,Efepe
132.312.1038,ANILLO SEGUR DIN 471  42 A (Cant. 20),otro,19.46,Efepe
132.312.1039,ANILLO SEGUR DIN 471  44 A (Cant. 20),otro,18.7,Efepe
132.312.1040,ANILLO SEGUR DIN 471  45 A (Cant. 20),otro,20.27,Efepe
132.312.1041,ANILLO SEGUR DIN 471  46 A (Cant. 20),otro,19.1,Efepe
132.312.1042,ANILLO SEGUR DIN 471  47 A (Cant. 20),otro,19.2,Efepe
132.312.1043,ANILLO SEGUR DIN 471  48 A (Cant. 20),otro,19.73,Efepe
132.312.1044,ANILLO SEGUR DIN 471  50 A (Cant. 10),otro,20.82,Efepe
132.312.1045,ANILLO SEGUR DIN 471  52 A (Cant. 10),otro,19.74,Efepe
132.312.1046,ANILLO SEGUR DIN 471  54 A (Cant. 10),otro,19.74,Efepe
132.312.1047,ANILLO SEGUR DIN 471  55 A (Cant. 10),otro,20.82,Efepe
132.312.1049,ANILLO SEGUR DIN 471  57 A (Cant. 10),otro,19.74,Efepe
132.312.1050,ANILLO SEGUR DIN 471  58 A (Cant. 10),otro,19.74,Efepe
132.312.1051,ANILLO SEGUR DIN 471  60 A (Cant. 10),otro,20.82,Efepe
132.312.1052,ANILLO SEGUR DIN 471  62 A (Cant. 10),otro,19.74,Efepe
132.312.1053,ANILLO SEGUR DIN 471  63 A (Cant. 10),otro,19.74,Efepe
132.312.1054,ANILLO SEGUR DIN 471  65 A (Cant. 10),otro,20.82,Efepe
132.312.1055,ANILLO SEGUR DIN 471  67 A (Cant. 10),otro,19.74,Efepe
132.312.1056,ANILLO SEGUR DIN 471  68 A (Cant. 10),otro,19.74,Efepe
132.312.1057,ANILLO SEGUR DIN 471  70 A (Cant. 10),otro,20.82,Efepe
132.312.1058,ANILLO SEGUR DIN 471  72 A (Cant. 10),otro,19.74,Efepe
132.312.1059,ANILLO SEGUR DIN 471  75 A (Cant. 5),otro,20.27,Efepe
132.312.1061,ANILLO SEGUR DIN 471  78 A (Cant. 5),otro,19.39,Efepe
132.312.1062,ANILLO SEGUR DIN 471  80 A (Cant. 5),otro,20.27,Efepe
132.312.1063,ANILLO SEGUR DIN 471  82 A (Cant. 5),otro,19.46,Efepe
132.312.1064,ANILLO SEGUR DIN 471  85 A (Cant. 5),otro,20.27,Efepe
132.312.1065,ANILLO SEGUR DIN 471  87 A (Cant. 5),otro,19.39,Efepe
132.312.1066,ANILLO SEGUR DIN 471  88 A (Cant. 5),otro,19.2,Efepe
132.312.1067,ANILLO SEGUR DIN 471  90 A (Cant. 5),otro,20.27,Efepe
132.312.1068,ANILLO SEGUR DIN 471  92 A (Cant. 5),otro,19.46,Efepe
132.312.1069,ANILLO SEGUR DIN 471  95 A (Cant. 5),otro,20.27,Efepe
132.312.1070,ANILLO SEGUR DIN 471  97 A (Cant. 5),otro,19.39,Efepe
132.312.1071,ANILLO SEGUR DIN 471  98 A (Cant. 5),otro,19.2,Efepe
132.312.1072,ANILLO SEGUR DIN 471 100 A (Cant. 5),otro,20.27,Efepe
132.312.1073,ANILLO SEGUR DIN 471 102 A (Cant. 1),otro,20.0,Efepe
132.312.1074,ANILLO SEGUR DIN 471 105 A (Cant. 1),otro,20.78,Efepe
132.312.1075,ANILLO SEGUR DIN 471 107 A (Cant. 1),otro,20.27,Efepe
132.312.1076,ANILLO SEGUR DIN 471 108 A (Cant. 1),otro,20.27,Efepe
132.312.1077,ANILLO SEGUR DIN 471 110 A (Cant. 1),otro,20.78,Efepe
132.312.1078,ANILLO SEGUR DIN 471 112 A (Cant. 1),otro,20.0,Efepe
132.312.1085,ANILLO SEGUR DIN 471 128 A (Cant. 1),otro,20.0,Efepe
132.312.1086,ANILLO SEGUR DIN 471 130 A (Cant. 1),otro,20.78,Efepe
132.312.1088,ANILLO SEGUR DIN 471 135 A (Cant. 1),otro,20.3,Efepe
132.313.1138,ANILLO SEGUR DIN 472  12 I (Cant. 50),otro,20.0,Efepe
132.313.1139,ANILLO SEGUR DIN 472  13 I (Cant. 50),otro,20.0,Efepe
132.313.1140,ANILLO SEGUR DIN 472  14 I (Cant. 50),otro,20.0,Efepe
132.313.1141,ANILLO SEGUR DIN 472  15 I (Cant. 50),otro,20.0,Efepe
132.313.1142,ANILLO SEGUR DIN 472  16 I (Cant. 50),otro,20.0,Efepe
132.313.1260,ANILLO SEGUR DIN 472  17 I (Cant. 50),otro,20.24,Efepe
132.313.1144,ANILLO SEGUR DIN 472  18 I (Cant. 50),otro,20.54,Efepe
132.313.1145,ANILLO SEGUR DIN 472  19 I (Cant. 50),otro,20.0,Efepe
132.313.1146,ANILLO SEGUR DIN 472  20 I (Cant. 50),otro,20.0,Efepe
132.313.1147,ANILLO SEGUR DIN 472  21 I (Cant. 50),otro,20.0,Efepe
132.313.1148,ANILLO SEGUR DIN 472  22 I (Cant. 50),otro,19.46,Efepe
132.313.1149,ANILLO SEGUR DIN 472  23 I (Cant. 50),otro,19.46,Efepe
132.313.1150,ANILLO SEGUR DIN 472  24 I (Cant. 50),otro,19.46,Efepe
132.313.1151,ANILLO SEGUR DIN 472  25 I (Cant. 50),otro,20.0,Efepe
132.313.1152,ANILLO SEGUR DIN 472  26 I (Cant. 25),otro,19.46,Efepe
132.313.1153,ANILLO SEGUR DIN 472  27 I (Cant. 25),otro,19.46,Efepe
132.313.1154,ANILLO SEGUR DIN 472  28 I (Cant. 25),otro,19.46,Efepe
132.313.1155,ANILLO SEGUR DIN 472  29 I (Cant. 25),otro,19.46,Efepe
132.313.1156,ANILLO SEGUR DIN 472  30 I (Cant. 25),otro,20.54,Efepe
132.313.1157,ANILLO SEGUR DIN 472  31 I (Cant. 25),otro,20.0,Efepe
132.313.1158,ANILLO SEGUR DIN 472  32 I (Cant. 25),otro,19.46,Efepe
132.313.1159,ANILLO SEGUR DIN 472  33 I (Cant. 25),otro,19.46,Efepe
132.313.1160,ANILLO SEGUR DIN 472  34 I (Cant. 25),otro,19.46,Efepe
132.313.1161,ANILLO SEGUR DIN 472  35 I (Cant. 25),otro,20.54,Efepe
132.313.1162,ANILLO SEGUR DIN 472  36 I (Cant. 25),otro,19.46,Efepe
132.313.1163,ANILLO SEGUR DIN 472  37 I (Cant. 20),otro,19.46,Efepe
132.313.1164,ANILLO SEGUR DIN 472  38 I (Cant. 20),otro,19.46,Efepe
132.313.1165,ANILLO SEGUR DIN 472  39 I (Cant. 20),otro,19.46,Efepe
132.313.1166,ANILLO SEGUR DIN 472  40 I (Cant. 20),otro,20.54,Efepe
132.313.1167,ANILLO SEGUR DIN 472  41 I (Cant. 20),otro,20.0,Efepe
132.313.1168,ANILLO SEGUR DIN 472  42 I (Cant. 20),otro,19.46,Efepe
132.313.1169,ANILLO SEGUR DIN 472  43 I (Cant. 20),otro,19.46,Efepe
132.313.1170,ANILLO SEGUR DIN 472  44 I (Cant. 20),otro,19.2,Efepe
132.313.1171,ANILLO SEGUR DIN 472  45 I (Cant. 20),otro,20.54,Efepe
132.313.1172,ANILLO SEGUR DIN 472  46 I (Cant. 20),otro,19.2,Efepe
132.313.1173,ANILLO SEGUR DIN 472  47 I (Cant. 20),otro,19.2,Efepe
132.313.1174,ANILLO SEGUR DIN 472  48 I (Cant. 20),otro,19.46,Efepe
132.313.1175,ANILLO SEGUR DIN 472  50 I (Cant. 10),otro,20.54,Efepe
132.313.1176,ANILLO SEGUR DIN 472  51 I (Cant. 10),otro,19.76,Efepe
132.313.1177,ANILLO SEGUR DIN 472  52 I (Cant. 10),otro,19.76,Efepe
132.313.1178,ANILLO SEGUR DIN 472  53 I (Cant. 10),otro,19.76,Efepe
132.313.1179,ANILLO SEGUR DIN 472  54 I (Cant. 10),otro,19.76,Efepe
132.313.1180,ANILLO SEGUR DIN 472  55 I (Cant. 10),otro,20.54,Efepe
132.313.1181,ANILLO SEGUR DIN 472  56 I (Cant. 10),otro,19.76,Efepe
132.313.1182,ANILLO SEGUR DIN 472  57 I (Cant. 10),otro,19.76,Efepe
132.313.1183,ANILLO SEGUR DIN 472  58 I (Cant. 10),otro,20.0,Efepe
132.313.1184,ANILLO SEGUR DIN 472  60 I (Cant. 10),otro,20.54,Efepe
132.313.1185,ANILLO SEGUR DIN 472  62 I (Cant. 10),otro,19.74,Efepe
132.313.1186,ANILLO SEGUR DIN 472  63 I (Cant. 10),otro,19.46,Efepe
132.313.1187,ANILLO SEGUR DIN 472  65 I (Cant. 10),otro,20.54,Efepe
132.313.1188,ANILLO SEGUR DIN 472  67 I (Cant. 10),otro,19.46,Efepe
132.313.1189,ANILLO SEGUR DIN 472  68 I (Cant. 10),otro,19.73,Efepe
132.313.1190,ANILLO SEGUR DIN 472  70 I (Cant. 10),otro,20.54,Efepe
132.313.1191,ANILLO SEGUR DIN 472  72 I (Cant. 10),otro,19.74,Efepe
132.313.1192,ANILLO SEGUR DIN 472  75 I (Cant. 10),otro,20.54,Efepe
132.313.1193,ANILLO SEGUR DIN 472  77 I (Cant. 5),otro,19.2,Efepe
132.313.1194,ANILLO SEGUR DIN 472  78 I (Cant. 5),otro,19.28,Efepe
132.313.1195,ANILLO SEGUR DIN 472  80 I (Cant. 5),otro,20.27,Efepe
132.313.1197,ANILLO SEGUR DIN 472  82 I (Cant. 5),otro,19.28,Efepe
132.313.1198,ANILLO SEGUR DIN 472  85 I (Cant. 5),otro,20.27,Efepe
132.313.1199,ANILLO SEGUR DIN 472  87 I (Cant. 5),otro,19.28,Efepe
132.313.1200,ANILLO SEGUR DIN 472  88 I (Cant. 5),otro,19.28,Efepe
132.313.1201,ANILLO SEGUR DIN 472  90 I (Cant. 5),otro,20.27,Efepe
132.313.1202,ANILLO SEGUR DIN 472  92 I (Cant. 5),otro,19.2,Efepe
132.313.1203,ANILLO SEGUR DIN 472  95 I (Cant. 5),otro,20.27,Efepe
132.313.1204,ANILLO SEGUR DIN 472  97 I (Cant. 5),otro,19.2,Efepe
132.313.1205,ANILLO SEGUR DIN 472  98 I (Cant. 5),otro,19.28,Efepe
132.313.1206,ANILLO SEGUR DIN 472 100 I (Cant. 5),otro,20.78,Efepe
132.313.1207,ANILLO SEGUR DIN 472 102 I (Cant. 1),otro,20.27,Efepe
132.313.1208,ANILLO SEGUR DIN 472 105 I (Cant. 1),otro,20.27,Efepe
132.313.1209,ANILLO SEGUR DIN 472 107 I (Cant. 1),otro,20.27,Efepe
132.313.1210,ANILLO SEGUR DIN 472 108 I (Cant. 1),otro,20.27,Efepe
132.313.1211,ANILLO SEGUR DIN 472 110 I (Cant. 1),otro,21.33,Efepe
132.313.1212,ANILLO SEGUR DIN 472 112 I (Cant. 1),otro,20.27,Efepe
132.313.1213,ANILLO SEGUR DIN 472 115 I (Cant. 1),otro,20.27,Efepe
132.313.1214,ANILLO SEGUR DIN 472 117 I (Cant. 1),otro,20.27,Efepe
132.313.1217,ANILLO SEGUR DIN 472 125 I (Cant. 1),otro,21.05,Efepe
133.320.1012,SOGA POLIPROPILENO  - 05 mm - Rollo x 150 Mts (1.80 Kg),otro,20.0,Efepe
133.320.1013,SOGA POLIPROPILENO  - 06 mm - Rollo x 100 Mts (1.70 Kg),otro,39.28,Efepe
133.320.1014,SOGA POLIPROPILENO  - 07 mm - Rollo x 100 Mts (2.20 Kg),otro,39.11,Efepe
133.320.1015,SOGA POLIPROPILENO  - 08 mm - Rollo x 100 Mts (3.00 Kg),otro,38.95,Efepe
133.320.1017,SOGA POLIPROPILENO  - 12 mm - Rollo x 100 Mts (6.40 Kg),otro,41.56,Efepe
133.320.1019,SOGA POLIPROPILENO  - 16 mm - Rollo x 100 Mts (13.00 Kg),otro,40.39,Efepe
133.320.1021,SOGA POLIPROPILENO  - 20 mm - Rollo x 100 Mts (20.00 Kg),otro,19.79,Efepe
133.320.1022,SOGA POLIPROPILENO  - 22 mm - Rollo x 100 Mts (24.00 Kg),otro,18.97,Efepe
133.320.1000,PIOLIN ALGODON N 21 - BOBINA x 500Gr,otro,22.69,Efepe
133.320.1001,PIOLIN ALGODON N 48 - BOBINA x 500Gr,otro,21.11,Efepe
133.320.1004,CABLE ACERO FORRADO EN P.V.C  5 mm (cant.100),otro,42.82,Efepe
133.320.1006,PIOLIN ALGODON N 27 - OVILLO x 50Gr,otro,20.0,Efepe
133.320.1008,PIOLIN ALGODON N 36 - OVILLO x 50Gr,otro,20.0,Efepe
135.322.1223,TIRAFONDO ZINCADO     3/16X 1   500 / 4000,otro,34.93,Efepe
135.322.1228,TIRAFONDO ZINCADO     3/16X 2   500 / 2000,otro,34.69,Efepe
135.322.1232,TIRAFONDO ZINCADO     3/16X 3   200 / 1200,otro,34.69,Efepe
135.322.1528,TIRAFONDO ZINCADO   5/16X 2   200 / 1200,otro,34.69,Efepe
135.322.1532,TIRAFONDO ZINCADO   5/16X 3   200 / 800,otro,34.93,Efepe
135.322.1541,TIRAFONDO ZINCADO   5/16 X 6.1/2 -frc/gr- (cant.50/400),otro,50.99,Efepe
135.322.1542,TIRAFONDO ZINCADO   5/16 X 7 -frc/gr- (cant.50/300),otro,56.71,Efepe
135.322.1544,TIRAFONDO ZINCADO   5/16 X 8 -frc/gr- (cant.50/200),otro,56.71,Efepe
135.322.1623,TIRAFONDO ZINCADO  3/8 X 1   100 / 1500,otro,54.89,Efepe
135.322.1625,TIRAFONDO ZINCADO  3/8 X 1.1/4   200 / 1200,otro,58.28,Efepe
135.322.1641,TIRAFONDO ZINCADO  3/8 X 6.1/2    (50 / 200),otro,52.17,Efepe
135.322.1642,TIRAFONDO ZINCADO  3/8 X 7 -frc/gr- (cant.50/200),otro,56.24,Efepe
135.322.1644,TIRAFONDO ZINCADO  3/8 X 8 -frc/gr- (cant.50/200),otro,56.24,Efepe
136.374.4048,ALLEN  CABEZA CILINDRICA   MA  04 x 10 (cant.100),otro,44.1,Efepe
136.374.4014,ALLEN  CABEZA CILINDRICA   MA  04 x 15 (cant.100),otro,29.64,Efepe
136.374.4016,ALLEN  CABEZA CILINDRICA   MA  04 x 20 (cant.100),otro,44.1,Efepe
136.374.4017,ALLEN  CABEZA CILINDRICA   MA  04 x 25 (cant.100),otro,43.89,Efepe
136.374.4019,ALLEN  CABEZA CILINDRICA   MA  04 x 35 (cant.100),otro,59.12,Efepe
136.374.4020,ALLEN  CABEZA CILINDRICA   MA  04 x 40 (cant.100),otro,42.3,Efepe
136.374.4022,ALLEN  CABEZA CILINDRICA   MA  04 x 50 (cant.100),otro,41.74,Efepe
136.374.4148,ALLEN  CABEZA CILINDRICA   MA  05 x 10 (cant.100),otro,43.3,Efepe
136.374.4114,ALLEN  CABEZA CILINDRICA   MA  05 x 15 (cant.100),otro,30.69,Efepe
136.374.4116,ALLEN  CABEZA CILINDRICA   MA  05 x 20 (cant.100),otro,43.3,Efepe
136.374.4117,ALLEN  CABEZA CILINDRICA   MA  05 x 25 (cant.100),otro,43.09,Efepe
136.374.4118,ALLEN  CABEZA CILINDRICA   MA  05 x 30  Cant.100,otro,59.43,Efepe
136.374.4119,ALLEN  CABEZA CILINDRICA   MA  05 x 35  Cant.100,otro,58.62,Efepe
136.374.4120,ALLEN  CABEZA CILINDRICA   MA  05 x 40 (cant.75),otro,42.5,Efepe
136.374.4121,ALLEN  CABEZA CILINDRICA   MA  05 x 45 (cant.75),otro,43.68,Efepe
136.374.4122,ALLEN  CABEZA CILINDRICA   MA  05 x 50 (cant.75),otro,40.28,Efepe
136.374.4123,ALLEN  CABEZA CILINDRICA   MA  05 x 55 (cant.50),otro,32.2,Efepe
136.374.4124,ALLEN  CABEZA CILINDRICA   MA  05 x 60 (cant.50),otro,32.2,Efepe
136.374.4125,ALLEN  CABEZA CILINDRICA   MA  05 x 65 (cant.50),otro,32.2,Efepe
136.374.4126,ALLEN  CABEZA CILINDRICA   MA  05 x 70 (cant.50),otro,36.01,Efepe
136.374.4248,ALLEN  CABEZA CILINDRICA   MA  06 x 10  Cant.100,otro,36.02,Efepe
136.374.4252,ALLEN  CABEZA CILINDRICA   MA  06 x 12 (cant.100),otro,34.65,Efepe
136.374.4215,ALLEN  CABEZA CILINDRICA   MA  06 x 16 (cant.100),otro,34.65,Efepe
136.374.4216,ALLEN  CABEZA CILINDRICA   MA  06 x 20 (cant.100),otro,34.65,Efepe
136.374.4217,ALLEN  CABEZA CILINDRICA   MA  06 x 25 (cant.100),otro,34.65,Efepe
136.374.4218,ALLEN  CABEZA CILINDRICA   MA  06 x 30 (cant.75),otro,34.85,Efepe
136.374.4219,ALLEN  CABEZA CILINDRICA   MA  06 x 35 (cant.75),otro,34.85,Efepe
136.374.4220,ALLEN  CABEZA CILINDRICA   MA  06 x 40 (cant.75),otro,34.85,Efepe
136.374.4221,ALLEN  CABEZA CILINDRICA   MA  06 x 45 (cant.50),otro,34.85,Efepe
136.374.4222,ALLEN  CABEZA CILINDRICA   MA  06 x 50 (cant.50),otro,34.85,Efepe
136.374.4223,ALLEN  CABEZA CILINDRICA   MA  06 x 55 (cant.50),otro,34.85,Efepe
136.374.4224,ALLEN  CABEZA CILINDRICA   MA  06 x 60 (cant.50),otro,34.85,Efepe
136.374.4225,ALLEN  CABEZA CILINDRICA   MA  06 x 65 (cant.50),otro,34.85,Efepe
136.374.4226,ALLEN  CABEZA CILINDRICA   MA  06 x 70 (cant.50),otro,34.85,Efepe
136.374.4228,ALLEN  CABEZA CILINDRICA   MA  06 x 80 (cant.50),otro,34.85,Efepe
136.374.4230,ALLEN  CABEZA CILINDRICA   MA  06 x 90 (cant.25),otro,34.85,Efepe
136.374.4232,ALLEN  CABEZA CILINDRICA   MA  06 x 100 (cant.25),otro,34.65,Efepe
136.374.4348,ALLEN  CABEZA CILINDRICA   MA  07 x 10 (cant.100),otro,35.4,Efepe
136.374.4315,ALLEN  CABEZA CILINDRICA   MA  07 x 16 (cant.100),otro,35.4,Efepe
136.374.4317,ALLEN  CABEZA CILINDRICA   MA  07 x 25 (cant.100),otro,35.4,Efepe
136.374.4323,ALLEN  CABEZA CILINDRICA   MA  07 x 55 (cant.50),otro,34.65,Efepe
136.374.4325,ALLEN  CABEZA CILINDRICA   MA  07 x 65 (cant.25),otro,34.65,Efepe
136.374.4448,ALLEN  CABEZA CILINDRICA   MA  08 x 10 (cant.100),otro,34.28,Efepe
136.374.4452,ALLEN  CABEZA CILINDRICA   MA  08 x 12 (cant.100),otro,34.28,Efepe
136.374.4415,ALLEN  CABEZA CILINDRICA   MA  08 x 16 (cant.100),otro,34.28,Efepe
136.374.4416,ALLEN  CABEZA CILINDRICA   MA  08 x 20 (cant.100),otro,34.28,Efepe
136.374.4417,ALLEN  CABEZA CILINDRICA   MA  08 x 25 (cant.100),otro,34.28,Efepe
136.374.4418,ALLEN  CABEZA CILINDRICA   MA  08 x 30 (cant.75),otro,34.46,Efepe
136.374.4419,ALLEN  CABEZA CILINDRICA   MA  08 x 35 (cant.75),otro,34.46,Efepe
136.374.4420,ALLEN  CABEZA CILINDRICA   MA  08 x 40 (cant.75),otro,34.46,Efepe
136.374.4421,ALLEN  CABEZA CILINDRICA   MA  08 x 45 (cant.50),otro,34.46,Efepe
136.374.4422,ALLEN  CABEZA CILINDRICA   MA  08 x 50 (cant.50),otro,34.46,Efepe
136.374.4423,ALLEN  CABEZA CILINDRICA   MA  08 x 55 (cant.50),otro,34.46,Efepe
136.374.4424,ALLEN  CABEZA CILINDRICA   MA  08 x 60 (cant.50),otro,34.46,Efepe
136.374.4425,ALLEN  CABEZA CILINDRICA   MA  08 x 65 (cant.25),otro,34.46,Efepe
136.374.4426,ALLEN  CABEZA CILINDRICA   MA  08 x 70 (cant.25),otro,34.46,Efepe
136.374.4428,ALLEN  CABEZA CILINDRICA   MA  08 x 80 (cant.25),otro,34.46,Efepe
136.374.4430,ALLEN  CABEZA CILINDRICA   MA  08 x 90 (cant.25),otro,34.46,Efepe
136.374.4432,ALLEN  CABEZA CILINDRICA   MA  08 x 100 (CANT.10),otro,34.28,Efepe
136.374.4434,ALLEN  CABEZA CILINDRICA   MA  08 x 110 (CANT.10),otro,34.28,Efepe
136.374.4436,ALLEN  CABEZA CILINDRICA   MA  08 x 120 (cant.10),otro,34.28,Efepe
136.374.5016,ALLEN  CABEZA CILINDRICA   MA  12 x 20 (cant.50),otro,44.83,Efepe
136.374.5017,ALLEN  CABEZA CILINDRICA   MA  12 x 25 (cant.50),otro,44.83,Efepe
136.374.5018,ALLEN  CABEZA CILINDRICA   MA  12 x 30 (cant.25),otro,44.0,Efepe
136.374.5019,ALLEN  CABEZA CILINDRICA   MA  12 x 35 (cant.25),otro,44.0,Efepe
136.374.5020,ALLEN  CABEZA CILINDRICA   MA  12 x 40 (cant.25),otro,44.0,Efepe
136.374.5021,ALLEN  CABEZA CILINDRICA   MA  12 x 45 (cant.25),otro,44.0,Efepe
136.374.5022,ALLEN  CABEZA CILINDRICA   MA  12 x 50 (cant.25),otro,44.83,Efepe
136.374.5023,ALLEN  CABEZA CILINDRICA   MA  12 x 55 (cant.25),otro,44.0,Efepe
136.374.5024,ALLEN  CABEZA CILINDRICA   MA  12 x 60 (Cant.20),otro,44.0,Efepe
136.374.5025,ALLEN  CABEZA CILINDRICA   MA  12 x 65 (Cant.20),otro,44.0,Efepe
136.374.5026,ALLEN  CABEZA CILINDRICA   MA  12 x 70 (Cant.20),otro,44.0,Efepe
136.374.5027,ALLEN  CABEZA CILINDRICA   MA  12 x 75 (Cant.20),otro,44.0,Efepe
136.374.5028,ALLEN  CABEZA CILINDRICA   MA  12 x 80 (Cant.20),otro,44.0,Efepe
136.374.5030,ALLEN  CABEZA CILINDRICA   MA  12 x 90 (CANT.10),otro,44.83,Efepe
136.374.5032,ALLEN  CABEZA CILINDRICA   MA  12 x 100 (CANT.10),otro,51.01,Efepe
136.374.5034,ALLEN  CABEZA CILINDRICA   MA  12 x 110 (CANT.10),otro,44.62,Efepe
136.374.5036,ALLEN  CABEZA CILINDRICA   MA  12 x 120 (CANT.10),otro,51.01,Efepe
136.374.5417,ALLEN  CABEZA CILINDRICA   MA  14 x  25 (cant.25),otro,53.01,Efepe
136.374.5418,ALLEN  CABEZA CILINDRICA   MA  14 x  30 (cant.25),otro,53.01,Efepe
136.374.5419,ALLEN  CABEZA CILINDRICA   MA  14 x  35 (cant.25),otro,53.01,Efepe
136.374.5420,ALLEN  CABEZA CILINDRICA   MA  14 x  40 (cant.25),otro,53.01,Efepe
136.374.5421,ALLEN  CABEZA CILINDRICA   MA  14 x  45 (cant.25),otro,53.01,Efepe
136.374.5422,ALLEN  CABEZA CILINDRICA   MA  14 x  50 (cant.25),otro,53.01,Efepe
136.374.5423,ALLEN  CABEZA CILINDRICA   MA  14 x  55 (cant.10),otro,53.83,Efepe
136.374.5424,ALLEN  CABEZA CILINDRICA   MA  14 x  60 (cant.10),otro,53.83,Efepe
136.374.5426,ALLEN  CABEZA CILINDRICA   MA  14 x  70 Cant.10,otro,53.33,Efepe
136.374.5428,ALLEN  CABEZA CILINDRICA   MA  14 x  80 (cant.10),otro,53.83,Efepe
136.374.5430,ALLEN  CABEZA CILINDRICA   MA  14 x  90 (cant.10),otro,53.83,Efepe
136.374.5432,ALLEN  CABEZA CILINDRICA   MA  14 x  100 (CANT.10),otro,53.66,Efepe
136.374.5717,ALLEN  CABEZA CILINDRICA   MA  16 x  25 (cant.10),otro,36.36,Efepe
136.374.5718,ALLEN  CABEZA CILINDRICA   MA  16 x  30  Cant.10,otro,36.0,Efepe
136.374.5719,ALLEN  CABEZA CILINDRICA   MA  16 x  35  Cant.10,otro,35.76,Efepe
136.374.5720,ALLEN  CABEZA CILINDRICA   MA  16 x  40  Cant.10,otro,36.0,Efepe
136.374.5721,ALLEN  CABEZA CILINDRICA   MA  16 x  45  Cant.10,otro,35.76,Efepe
136.374.5722,ALLEN  CABEZA CILINDRICA   MA  16 x  50  Cant.10,otro,36.84,Efepe
136.374.5723,ALLEN  CABEZA CILINDRICA   MA  16 x  55  Cant.10,otro,35.76,Efepe
136.374.5724,ALLEN  CABEZA CILINDRICA   MA  16 x  60  Cant.10,otro,36.0,Efepe
136.374.5726,ALLEN  CABEZA CILINDRICA   MA  16 x  70  Cant.10,otro,36.0,Efepe
136.374.5728,ALLEN  CABEZA CILINDRICA   MA  16 x  80  Cant.10,otro,36.0,Efepe
136.374.5730,ALLEN  CABEZA CILINDRICA   MA  16 x  90  Cant.10,otro,50.94,Efepe
136.374.5732,ALLEN  CABEZA CILINDRICA   MA  16 x 100  Cant.10,otro,36.59,Efepe
136.374.5734,ALLEN  CABEZA CILINDRICA   MA  16 x 110  Cant.10,otro,36.59,Efepe
136.374.5736,ALLEN  CABEZA CILINDRICA   MA  16 x 120  Cant.10,otro,36.59,Efepe
136.374.5738,ALLEN  CABEZA CILINDRICA   MA  16 x 130  (cant.10),otro,35.08,Efepe
136.374.5740,ALLEN  CABEZA CILINDRICA   MA  16 x 140 (cant.10),otro,35.08,Efepe
136.374.5742,ALLEN  CABEZA CILINDRICA   MA  16 x 150 (cant.10),otro,51.01,Efepe
136.374.6822,ALLEN  CABEZA CILINDRICA   MA  24 x 50 (cant.10),otro,45.07,Efepe
136.374.6823,ALLEN  CABEZA CILINDRICA   MA  24 x 55 (cant.10),otro,45.07,Efepe
136.374.6824,ALLEN  CABEZA CILINDRICA   MA  24 x 60 (cant.10),otro,45.86,Efepe
136.374.6840,ALLEN  CABEZA CILINDRICA   MA  24 x 140 (cant.10),otro,45.67,Efepe
136.375.4118,ALLEN  SIN CABEZA  05 x 30 (cant.75),otro,58.25,Efepe
136.375.4119,ALLEN  SIN CABEZA  05 x 35 (cant.75),otro,57.54,Efepe
136.375.4211,ALLEN  SIN CABEZA  06 x 6  Cant.100,otro,36.49,Efepe
136.375.4212,ALLEN  SIN CABEZA  06 x 8  Cant.100,otro,37.09,Efepe
136.375.4248,ALLEN  SIN CABEZA  06 x 10  Cant.100,otro,37.35,Efepe
136.375.4252,ALLEN  SIN CABEZA  06 x 12  Cant.100,otro,37.35,Efepe
136.375.4215,ALLEN  SIN CABEZA  06 x 16  Cant.100,otro,37.35,Efepe
136.375.4216,ALLEN  SIN CABEZA  06 x 20 (cant.75),otro,36.0,Efepe
