carel_codigo,carel_tipo,carel_diametro,carel_paso,carel_largo,carel_grado,carel_sistema,carel_descripcion,match_codigo,match_tipo,match_diametro,match_paso,match_largo,match_grado,match_sistema,match_precio_unitario,match_proveedor,match_descripcion,match_score,match_type,notas
BHG5MB12100D,bulón,M12,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M12-1,5-100 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB12110D,bulón,M12,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M12-1,5-110 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB12120D,bulón,M12,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M12-1,5-120 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB12130D,bulón,M12,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M12-1,5-130 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB12140D,bulón,M12,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M12-1,5-140 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB12150D,bulón,M12,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M12-1,5-150 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB12085D,bulón,M12,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M12-1,5-85 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB12095D,bulón,M12,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M12-1,5-95 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14025D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-25 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14030D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-30 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14035D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-35 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14040D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-40 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14045D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-45 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14050D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-50 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14055D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-55 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14060D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-60 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14065D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-65 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14070D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-70 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14075D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-75 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14080D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-80 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14085D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-85 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14090D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-90 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14095D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-95 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14100D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-100 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14110D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-110 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14120D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-120 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14130D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-130 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14140D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-140 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB14150D,bulón,M14,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M14-1,5-150 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16025D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-25 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16030D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-30 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16035D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-35 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16040D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-40 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16045D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-45 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16050D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-50 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16055D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-55 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16060D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-60 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16065D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-65 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16070D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-70 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16075D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-75 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16080D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-80 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16085D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-85 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16090D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-90 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16100D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-100 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16105D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-105 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16110D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-110 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16120D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-120 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16130D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-130 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16140D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-140 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB16150D,bulón,M16,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M16-1,5-150 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18025D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-25 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18030D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-30 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18035D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-35 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18040D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-40 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18045D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-45 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18050D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-50 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18055D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-55 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18060D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-60 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18065D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-65 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18070D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-70 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18075D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-75 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18080D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-80 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18090D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-90 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18100D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-100 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18110D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-110 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18120D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-120 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18130D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-130 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18140D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-140 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB18150D,bulón,M18,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M18-1,5-150 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20030D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-30 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20035D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-35 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20040D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-40 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20045D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-45 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20050D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-50 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20055D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-55 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20060D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-60 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20065D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-65 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20070D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-70 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20075D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-75 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20080D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-80 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20090D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-90 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20100D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-100 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20110D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-110 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20120D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-120 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20130D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-130 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20140D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-140 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB20150D,bulón,M20,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M20-1,5-150 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22050D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-50 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22055D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-55 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22060D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-60 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22065D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-65 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22070D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-70 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22080D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-80 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22090D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-90 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22100D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-100 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22110D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-110 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22120D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-120 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22130D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-130 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22140D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-140 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22150D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-150 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22160D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-160 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB22170D,bulón,M22,1.5,,8.8,métrico,"BULON HEXAGONAL (8.8) M22-1,5-170 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24050D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-50 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24055D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-55 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24060D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-60 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24065D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-65 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24070D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-70 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24080D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-80 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24100D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-100 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24110D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-110 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24120D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-120 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24130D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-130 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24140D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-140 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24150D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-150 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24160D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-160 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MB24170D,bulón,M24,2.0,,8.8,métrico,BULON HEXAGONAL (8.8) M24-2-170 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065012D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-1/2 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065016D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-5/8 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065019D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-3/4 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065022D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-7/8 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065025D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-1 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065032D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-1,1/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065038D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-1,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065044D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-1,3/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065050D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-2 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065056D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-2,1/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065063D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-2,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065070D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-2,3/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065076D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-3 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065082D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-3,1/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065090D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-3,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065100D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-4 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065110D,bulón,1/4,5.0,,,imperial,"BULON HEXAGONAL G5 1/4-UNC-4,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC065125D,bulón,1/4,5.0,,,imperial,BULON HEXAGONAL G5 1/4-UNC-5 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079012D,bulón,5/16,5.0,,,imperial,BULON HEXAGONAL G5 5/16-UNC-1/2 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079016D,bulón,5/16,5.0,,,imperial,BULON HEXAGONAL G5 5/16-UNC-5/8 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079019D,bulón,5/16,5.0,,,imperial,BULON HEXAGONAL G5 5/16-UNC-3/4 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079022D,bulón,5/16,5.0,,,imperial,BULON HEXAGONAL G5 5/16-UNC-7/8 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079025D,bulón,5/16,5.0,,,imperial,BULON HEXAGONAL G5 5/16-UNC-1/ DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079032D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-1,1/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079038D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-1,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079044D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-1,3/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079050D,bulón,5/16,5.0,,,imperial,BULON HEXAGONAL G5 5/16-UNC-2 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079056D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-2,1/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079063D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-2,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079070D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-2,3/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079076D,bulón,5/16,5.0,,,imperial,BULON HEXAGONAL G5 5/16-UNC-3 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079082D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-3,1/4 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079090D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-3,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079100D,bulón,5/16,5.0,,,imperial,BULON HEXAGONAL G5 5/16-UNC-4 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC079110D,bulón,5/16,5.0,,,imperial,"BULON HEXAGONAL G5 5/16-UNC-4,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
