codigo,tipo,forma,diametro,paso,largo,grado,sistema,sistema_rosca,acabado,precio_unitario,proveedor,descripcion
135.322.1533,otro,,5/16,,3.1/4,,imperial,,zinc,181.812572,efepe,TIRAFONDO ZINCADO   5/16X 3.1/4   100 / 600
135.322.1534,otro,,5/16,,3.1/2,,imperial,,zinc,201.395681,efepe,TIRAFONDO ZINCADO   5/16X 3.1/2   100 / 600
135.322.1536,otro,,5/16,,4,,imperial,,zinc,224.938215,efepe,TIRAFONDO ZINCADO   5/16 X 4   100 / 400
135.322.1537,otro,,5/16,,4.1/2,,imperial,,zinc,253.082245,efepe,TIRAFONDO ZINCADO   5/16 X 4.1/2   100 / 400
135.322.1538,otro,,5/16,,5,,imperial,,zinc,289.680185,efepe,TIRAFONDO ZINCADO   5/16 X 5    100/400
135.322.1539,otro,,5/16,,5.1/2,,imperial,,zinc,357.377387,efepe,TIRAFONDO ZINCADO   5/16 X 5.1/2 -frc/gr- (cant.50/400)
135.322.1540,otro,,5/16,,6,,imperial,,zinc,388.453681,efepe,TIRAFONDO ZINCADO   5/16 X 6 -frc/gr- (cant.100/400)
135.322.1541,otro,,5/16,,6.1/2,,imperial,,zinc,405.532802,efepe,TIRAFONDO ZINCADO   5/16 X 6.1/2 -frc/gr- (cant.50/400)
135.322.1542,otro,,5/16,,7,,imperial,,zinc,424.152895,efepe,TIRAFONDO ZINCADO   5/16 X 7 -frc/gr- (cant.50/300)
135.322.1544,otro,,5/16,,8,,imperial,,zinc,493.368278,efepe,TIRAFONDO ZINCADO   5/16 X 8 -frc/gr- (cant.50/200)
135.322.1623,otro,,3/8,,1,,imperial,,zinc,110.753796,efepe,TIRAFONDO ZINCADO  3/8 X 1   100 / 1500
135.322.1625,otro,,3/8,,1.1/4,,imperial,,zinc,121.829489,efepe,TIRAFONDO ZINCADO  3/8 X 1.1/4   200 / 1200
135.322.1626,otro,,3/8,,1.1/2,,imperial,,zinc,148.400421,efepe,TIRAFONDO ZINCADO  3/8 X 1.1/2   200 / 1200
135.322.1627,otro,,3/8,,1.3/4,,imperial,,zinc,164.226909,efepe,TIRAFONDO ZINCADO  3/8 X 1.3/4   100 / 800
135.322.1628,otro,,3/8,,2,,imperial,,zinc,176.909779,efepe,TIRAFONDO ZINCADO  3/8 X 2   200 / 800
135.322.1629,otro,,3/8,,2.1/4,,imperial,,zinc,192.736267,efepe,TIRAFONDO ZINCADO  3/8 X 2.1/4   50/600
135.322.1630,otro,,3/8,,2.1/2,,imperial,,zinc,207.370348,efepe,TIRAFONDO ZINCADO  3/8 X 2.1/2   100 / 600
135.322.1631,otro,,3/8,,2.3/4,,imperial,,zinc,225.90685,efepe,TIRAFONDO ZINCADO  3/8 X 2.3/4   100 / 600
135.322.1632,otro,,3/8,,3,,imperial,,zinc,252.356597,efepe,TIRAFONDO ZINCADO  3/8 X 3   100 / 400
135.322.1633,otro,,3/8,,3.1/4,,imperial,,zinc,261.679048,efepe,TIRAFONDO ZINCADO  3/8 X 3.1/4   100 / 400
135.322.1634,otro,,3/8,,3.1/2,,imperial,,zinc,300.703264,efepe,TIRAFONDO ZINCADO  3/8 X 3.1/2   100 / 400
135.322.1636,otro,,3/8,,4,,imperial,,zinc,324.551396,efepe,TIRAFONDO ZINCADO  3/8 X 4   100 / 400
135.322.1637,otro,,3/8,,4.1/2,,imperial,,zinc,368.995642,efepe,TIRAFONDO ZINCADO  3/8 X 4.1/2   100 / 400
135.322.1638,otro,,3/8,,5,,imperial,,zinc,398.805807,efepe,TIRAFONDO ZINCADO  3/8 X 5    100/400
135.322.1639,otro,,3/8,,5.1/2,,imperial,,zinc,424.279948,efepe,TIRAFONDO ZINCADO  3/8 X 5.1/2 -frc/gr- (cant.50/300)
135.322.1640,otro,,3/8,,6,,imperial,,zinc,472.275847,efepe,TIRAFONDO ZINCADO  3/8 X 6 -frc/gr- (cant.50/200)
135.322.1641,otro,,3/8,,6.1/2,,imperial,,zinc,489.470692,efepe,TIRAFONDO ZINCADO  3/8 X 6.1/2    (50 / 200)
135.322.1642,otro,,3/8,,7,,imperial,,zinc,510.123916,efepe,TIRAFONDO ZINCADO  3/8 X 7 -frc/gr- (cant.50/200)
135.322.1644,otro,,3/8,,8,,imperial,,zinc,594.984051,efepe,TIRAFONDO ZINCADO  3/8 X 8 -frc/gr- (cant.50/200)
136.374.4048,otro,allen,04,,10,,métrico,,,95.5187,efepe,ALLEN  CABEZA CILINDRICA   MA  04 x 10 (cant.100)
136.374.4014,otro,allen,04,,15,,métrico,,,97.5725,efepe,ALLEN  CABEZA CILINDRICA   MA  04 x 15 (cant.100)
136.374.4016,otro,allen,04,,20,,métrico,,,102.7071,efepe,ALLEN  CABEZA CILINDRICA   MA  04 x 20 (cant.100)
136.374.4017,otro,allen,04,,25,,métrico,,,118.1144,efepe,ALLEN  CABEZA CILINDRICA   MA  04 x 25 (cant.100)
136.374.4018,otro,allen,04,,30,,métrico,,,127.3576,efepe,ALLEN  CABEZA CILINDRICA   MA  04 x 30 (cant.100)
136.374.4019,otro,allen,04,,35,,métrico,,,139.6822,efepe,ALLEN  CABEZA CILINDRICA   MA  04 x 35 (cant.100)
136.374.4020,otro,allen,04,,40,,métrico,,,154.0602,efepe,ALLEN  CABEZA CILINDRICA   MA  04 x 40 (cant.100)
136.374.4022,otro,allen,04,,50,,métrico,,,238.2805,efepe,ALLEN  CABEZA CILINDRICA   MA  04 x 50 (cant.100)
136.374.4148,otro,allen,05,,10,,métrico,,,97.5723,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 10 (cant.100)
136.374.4114,otro,allen,05,,15,,métrico,,,104.7618,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 15 (cant.100)
136.374.4116,otro,allen,05,,20,,métrico,,,107.8424,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 20 (cant.100)
136.374.4117,otro,allen,05,,25,,métrico,,,117.0869,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 25 (cant.100)
136.374.4118,otro,allen,05,,30,,métrico,,,128.3843,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 30  Cant.100
136.374.4119,otro,allen,05,,35,,métrico,,,135.5746,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 35  Cant.100
136.374.4120,otro,allen,05,,40,,métrico,,,154.0625,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 40 (cant.75)
136.374.4121,otro,allen,05,,45,,métrico,,,174.6015,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 45 (cant.75)
136.374.4122,otro,allen,05,,50,,métrico,,,179.7396,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 50 (cant.75)
136.374.4123,otro,allen,05,,55,,métrico,,,246.4989,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 55 (cant.50)
136.374.4124,otro,allen,05,,60,,métrico,,,267.0375,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 60 (cant.50)
136.374.4125,otro,allen,05,,65,,métrico,,,287.5784,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 65 (cant.50)
136.374.4126,otro,allen,05,,70,,métrico,,,395.429,efepe,ALLEN  CABEZA CILINDRICA   MA  05 x 70 (cant.50)
136.374.4248,otro,allen,06,,10,,métrico,,,145.8453,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 10  Cant.100
136.374.4252,otro,allen,06,,12,,métrico,,,62.640932,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 12 (cant.100)
136.374.4215,otro,allen,06,,16,,métrico,,,68.84143,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 16 (cant.100)
136.374.4216,otro,allen,06,,20,,métrico,,,80.288504,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 20 (cant.100)
136.374.4217,otro,allen,06,,25,,métrico,,,90.940642,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 25 (cant.100)
136.374.4218,otro,allen,06,,30,,métrico,,,101.910754,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 30 (cant.75)
136.374.4219,otro,allen,06,,35,,métrico,,,117.809468,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 35 (cant.75)
136.374.4220,otro,allen,06,,40,,métrico,,,131.0054,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 40 (cant.75)
136.374.4221,otro,allen,06,,45,,métrico,,,145.473229,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 45 (cant.50)
136.374.4222,otro,allen,06,,50,,métrico,,,156.602329,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 50 (cant.50)
136.374.4223,otro,allen,06,,55,,métrico,,,173.295978,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 55 (cant.50)
136.374.4224,otro,allen,06,,60,,métrico,,,187.127859,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 60 (cant.50)
136.374.4225,otro,allen,06,,65,,métrico,,,201.118727,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 65 (cant.50)
136.374.4226,otro,allen,06,,70,,métrico,,,214.950608,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 70 (cant.50)
136.374.4228,otro,allen,06,,80,,métrico,,,647.0542,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 80 (cant.50)
136.374.4230,otro,allen,06,,90,,métrico,,,821.6624,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 90 (cant.25)
136.374.4232,otro,allen,06,,100,,métrico,,,1047.6137,efepe,ALLEN  CABEZA CILINDRICA   MA  06 x 100 (cant.25)
136.374.4348,otro,allen,07,,10,,métrico,,,210.5516,efepe,ALLEN  CABEZA CILINDRICA   MA  07 x 10 (cant.100)
136.374.4315,otro,allen,07,,16,,métrico,,,210.5516,efepe,ALLEN  CABEZA CILINDRICA   MA  07 x 16 (cant.100)
136.374.4317,otro,allen,07,,25,,métrico,,,236.2277,efepe,ALLEN  CABEZA CILINDRICA   MA  07 x 25 (cant.100)
136.374.4323,otro,allen,07,,55,,métrico,,,467.3236,efepe,ALLEN  CABEZA CILINDRICA   MA  07 x 55 (cant.50)
136.374.4325,otro,allen,07,,65,,métrico,,,550.5192,efepe,ALLEN  CABEZA CILINDRICA   MA  07 x 65 (cant.25)
136.374.4448,otro,allen,08,,10,,métrico,,,201.3082,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 10 (cant.100)
136.374.4452,otro,allen,08,,12,,métrico,,,124.963889,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 12 (cant.100)
136.374.4415,otro,allen,08,,16,,métrico,,,135.775014,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 16 (cant.100)
136.374.4416,otro,allen,08,,20,,métrico,,,149.447908,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 20 (cant.100)
136.374.4417,otro,allen,08,,25,,métrico,,,168.844338,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 25 (cant.100)
136.374.4418,otro,allen,08,,30,,métrico,,,186.968872,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 30 (cant.75)
136.374.4419,otro,allen,08,,35,,métrico,,,205.41138,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 35 (cant.75)
136.374.4420,otro,allen,08,,40,,métrico,,,233.552103,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 40 (cant.75)
136.374.4421,otro,allen,08,,45,,métrico,,,255.810302,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 45 (cant.50)
136.374.4422,otro,allen,08,,50,,métrico,,,277.909514,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 50 (cant.50)
136.374.4423,otro,allen,08,,55,,métrico,,,293.967214,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 55 (cant.50)
136.374.4424,otro,allen,08,,60,,métrico,,,322.266925,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 60 (cant.50)
136.374.4425,otro,allen,08,,65,,métrico,,,344.36613700000004,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 65 (cant.25)
136.374.4426,otro,allen,08,,70,,métrico,,,358.992953,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 70 (cant.25)
136.374.4428,otro,allen,08,,80,,métrico,,,402.555428,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 80 (cant.25)
136.374.4430,otro,allen,08,,90,,métrico,,,446.117904,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 90 (cant.25)
136.374.4432,otro,allen,08,,100,,métrico,,,489.521392,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 100 (CANT.10)
136.374.4434,otro,allen,08,,110,,métrico,,,524.339575,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 110 (CANT.10)
136.374.4436,otro,allen,08,,120,,métrico,,,568.220024,efepe,ALLEN  CABEZA CILINDRICA   MA  08 x 120 (cant.10)
136.374.4615,otro,allen,10,,16,,métrico,,,235.618936,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 16 (cant.50)
136.374.4616,otro,allen,10,,20,,métrico,,,256.44625,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 20 (cant.50)
136.374.4617,otro,allen,10,,25,,métrico,,,287.448742,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 25 (cant.50)
136.374.4618,otro,allen,10,,30,,métrico,,,315.271491,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 30 (cant.50)
136.374.4619,otro,allen,10,,35,,métrico,,,344.684111,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 35 (cant.25)
136.374.4620,otro,allen,10,,40,,métrico,,,373.61977,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 40 (cant.25)
136.374.4621,otro,allen,10,,45,,métrico,,,416.228322,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 45 (cant.25)
136.374.4622,otro,allen,10,,50,,métrico,,,445.163981,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 50 (cant.25)
136.374.4623,otro,allen,10,,55,,métrico,,,486.182662,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 55 (cant.25)
136.374.4624,otro,allen,10,,60,,métrico,,,521.159832,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 60  Cant.20
136.374.4625,otro,allen,10,,65,,métrico,,,556.1370019999999,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 65  Cant.20
136.374.4626,otro,allen,10,,70,,métrico,,,583.005828,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 70  Cant.20
136.374.4628,otro,allen,10,,80,,métrico,,,661.227499,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 80  Cant.20
136.374.4630,otro,allen,10,,90,,métrico,,,736.746388,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 90 (CANT.10)
136.374.4632,otro,allen,10,,100,,métrico,,,801.295165,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 100 (cant.10)
136.374.4634,otro,allen,10,,110,,métrico,,,855.350792,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 110 (cant.10)
136.374.4636,otro,allen,10,,120,,métrico,,,924.82817,efepe,ALLEN  CABEZA CILINDRICA   MA  10 x 120 (cant.10)
136.374.5016,otro,allen,12,,20,,métrico,,,376.958499,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 20 (cant.50)
136.374.5017,otro,allen,12,,25,,métrico,,,421.47489800000005,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 25 (cant.50)
136.374.5018,otro,allen,12,,30,,métrico,,,455.498145,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 30 (cant.25)
136.374.5019,otro,allen,12,,35,,métrico,,,502.081375,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 35 (cant.25)
136.374.5020,otro,allen,12,,40,,métrico,,,537.217533,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 40 (cant.25)
136.374.5021,otro,allen,12,,45,,métrico,,,585.549622,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 45 (cant.25)
136.374.5022,otro,allen,12,,50,,métrico,,,627.363239,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 50 (cant.25)
136.374.5023,otro,allen,12,,55,,métrico,,,695.409733,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 55 (cant.25)
136.374.5024,otro,allen,12,,60,,métrico,,,751.5321920000001,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 60 (Cant.20)
136.374.5025,otro,allen,12,,65,,métrico,,,803.044024,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 65 (Cant.20)
136.374.5026,otro,allen,12,,70,,métrico,,,838.3391680000001,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 70 (Cant.20)
136.374.5027,otro,allen,12,,75,,métrico,,,903.20592,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 75 (Cant.20)
136.374.5028,otro,allen,12,,80,,métrico,,,957.897494,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 80 (Cant.20)
136.374.5030,otro,allen,12,,90,,métrico,,,1037.391062,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 90 (CANT.10)
136.374.5032,otro,allen,12,,100,,métrico,,,1164.262797,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 100 (CANT.10)
136.374.5034,otro,allen,12,,110,,métrico,,,1267.445448,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 110 (CANT.10)
136.374.5036,otro,allen,12,,120,,métrico,,,1369.674177,efepe,ALLEN  CABEZA CILINDRICA   MA  12 x 120 (CANT.10)
136.374.5417,otro,allen,14,,25,,métrico,,,610.351615,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  25 (cant.25)
136.374.5418,otro,allen,14,,30,,métrico,,,667.26901,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  30 (cant.25)
136.374.5419,otro,allen,14,,35,,métrico,,,724.186404,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  35 (cant.25)
136.374.5420,otro,allen,14,,40,,métrico,,,776.9701339999999,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  40 (cant.25)
136.374.5421,otro,allen,14,,45,,métrico,,,838.1801810000001,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  45 (cant.25)
136.374.5422,otro,allen,14,,50,,métrico,,,895.4155499999999,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  50 (cant.25)
136.374.5423,otro,allen,14,,55,,métrico,,,985.87923,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  55 (cant.10)
136.374.5424,otro,allen,14,,60,,métrico,,,1056.310532,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  60 (cant.10)
136.374.5426,otro,allen,14,,70,,métrico,,,1184.772137,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  70 Cant.10
136.374.5428,otro,allen,14,,80,,métrico,,,1338.0357370000002,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  80 (cant.10)
136.374.5430,otro,allen,14,,90,,métrico,,,1478.739352,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  90 (cant.10)
136.374.5432,otro,allen,14,,100,,métrico,,,1619.601954,efepe,ALLEN  CABEZA CILINDRICA   MA  14 x  100 (CANT.10)
136.374.5717,otro,allen,16,,25,,métrico,,,870.295582,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  25 (cant.10)
136.374.5718,otro,allen,16,,30,,métrico,,,946.927382,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  30  Cant.10
136.374.5719,otro,allen,16,,35,,métrico,,,1023.559182,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  35  Cant.10
136.374.5720,otro,allen,16,,40,,métrico,,,1100.190981,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  40  Cant.10
136.374.5721,otro,allen,16,,45,,métrico,,,1176.8227809999998,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  45  Cant.10
136.374.5722,otro,allen,16,,50,,métrico,,,1251.546735,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  50  Cant.10
136.374.5723,otro,allen,16,,55,,métrico,,,1330.08638,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  55  Cant.10
136.374.5724,otro,allen,16,,60,,métrico,,,1406.718179,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  60  Cant.10
136.374.5726,otro,allen,16,,70,,métrico,,,1617.535122,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  70  Cant.10
136.374.5728,otro,allen,16,,80,,métrico,,,1818.335874,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  80  Cant.10
136.374.5730,otro,allen,16,,90,,métrico,,,2001.648042,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x  90  Cant.10
136.374.5732,otro,allen,16,,100,,métrico,,,2185.914133,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x 100  Cant.10
136.374.5734,otro,allen,16,,110,,métrico,,,2370.1802230000003,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x 110  Cant.10
136.374.5736,otro,allen,16,,120,,métrico,,,2554.4463140000003,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x 120  Cant.10
136.374.5738,otro,allen,16,,130,,métrico,,,2738.712405,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x 130  (cant.10)
136.374.5740,otro,allen,16,,140,,métrico,,,3069.1410100000003,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x 140 (cant.10)
136.374.5742,otro,allen,16,,150,,métrico,,,3262.621262,efepe,ALLEN  CABEZA CILINDRICA   MA  16 x 150 (cant.10)
136.374.6822,otro,allen,24,,50,,métrico,,,3746.372873,efepe,ALLEN  CABEZA CILINDRICA   MA  24 x 50 (cant.10)
136.374.6823,otro,allen,24,,55,,métrico,,,3946.219703,efepe,ALLEN  CABEZA CILINDRICA   MA  24 x 55 (cant.10)
136.374.6824,otro,allen,24,,60,,métrico,,,4121.105552,efepe,ALLEN  CABEZA CILINDRICA   MA  24 x 60 (cant.10)
136.374.6840,otro,allen,24,,140,,métrico,,,7680.191579,efepe,ALLEN  CABEZA CILINDRICA   MA  24 x 140 (cant.10)
136.375.4118,otro,allen,05,,30,,métrico,,,225.9573,efepe,ALLEN  SIN CABEZA  05 x 30 (cant.75)
136.375.4119,otro,allen,05,,35,,métrico,,,282.443,efepe,ALLEN  SIN CABEZA  05 x 35 (cant.75)
136.375.4211,otro,allen,06,,6,,métrico,,,71.8959,efepe,ALLEN  SIN CABEZA  06 x 6  Cant.100
136.375.4212,otro,allen,06,,8,,métrico,,,79.0854,efepe,ALLEN  SIN CABEZA  06 x 8  Cant.100
136.375.4248,otro,allen,06,,10,,métrico,,,90.383,efepe,ALLEN  SIN CABEZA  06 x 10  Cant.100
136.375.4252,otro,allen,06,,12,,métrico,,,111.9508,efepe,ALLEN  SIN CABEZA  06 x 12  Cant.100
136.375.4215,otro,allen,06,,16,,métrico,,,162.2773,efepe,ALLEN  SIN CABEZA  06 x 16  Cant.100
136.375.4216,otro,allen,06,,20,,métrico,,,168.4407,efepe,ALLEN  SIN CABEZA  06 x 20 (cant.75)
136.375.4217,otro,allen,06,,25,,métrico,,,210.5492,efepe,ALLEN  SIN CABEZA  06 x 25 (cant.75)
136.375.4218,otro,allen,06,,30,,métrico,,,348.178,efepe,ALLEN  SIN CABEZA  06 x 30 (cant.75)
136.375.4219,otro,allen,06,,35,,métrico,,,360.5039,efepe,ALLEN  SIN CABEZA  06 x 35 (cant.50)
136.375.4220,otro,allen,06,,40,,métrico,,,396.4551,efepe,ALLEN  SIN CABEZA  06 x 40 (cant.50)
136.375.4412,otro,allen,08,,8,,métrico,,,107.8438,efepe,ALLEN  SIN CABEZA  08 x 8 (cant.50)
136.375.4448,otro,allen,08,,10,,métrico,,,107.844,efepe,ALLEN  SIN CABEZA  08 x 10 (cant.50)
136.375.4452,otro,allen,08,,12,,métrico,,,143.791,efepe,ALLEN  SIN CABEZA  08 x 12 (cant.50)
136.375.4415,otro,allen,08,,16,,métrico,,,180.7657,efepe,ALLEN  SIN CABEZA  08 x 16 (cant.50)
136.375.4416,otro,allen,08,,20,,métrico,,,204.3876,efepe,ALLEN  SIN CABEZA  08 x 20 (cant.50)
136.375.4417,otro,allen,08,,25,,métrico,,,252.6609,efepe,ALLEN  SIN CABEZA  08 x 25 (cant.50)
136.375.4418,otro,allen,08,,30,,métrico,,,408.7742,efepe,ALLEN  SIN CABEZA  08 x 30  Cant.25
136.375.4419,otro,allen,08,,35,,métrico,,,432.4024,efepe,ALLEN  SIN CABEZA  08 x 35  Cant.25
136.375.4420,otro,allen,08,,40,,métrico,,,528.9451,efepe,ALLEN  SIN CABEZA  08 x 40  Cant.25
136.375.4421,otro,allen,08,,45,,métrico,,,577.2188,efepe,ALLEN  SIN CABEZA  08 x 45  Cant.25
136.375.4422,otro,allen,08,,50,,métrico,,,577.2136,efepe,ALLEN  SIN CABEZA  08 x 50  Cant.25
136.375.4648,otro,allen,10,,10,,métrico,,,168.4393,efepe,ALLEN  SIN CABEZA  10 x 10 (cant.50)
136.375.4652,otro,allen,10,,12,,métrico,,,204.3901,efepe,ALLEN  SIN CABEZA  10 x 12 (cant.50)
136.375.4615,otro,allen,10,,16,,métrico,,,234.1728,efepe,ALLEN  SIN CABEZA  10 x 16 (cant.50)
136.375.4616,otro,allen,10,,20,,métrico,,,263.957,efepe,ALLEN  SIN CABEZA  10 x 20 (cant.50)
136.375.4617,otro,allen,10,,25,,métrico,,,348.1752,efepe,ALLEN  SIN CABEZA  10 x 25 (cant.50)
136.375.4618,otro,allen,10,,30,,métrico,,,582.3528,efepe,ALLEN  SIN CABEZA  10 x 30  Cant.25
136.375.4619,otro,allen,10,,35,,métrico,,,613.1651,efepe,ALLEN  SIN CABEZA  10 x 35  Cant.25
136.375.4620,otro,allen,10,,40,,métrico,,,672.7406,efepe,ALLEN  SIN CABEZA  10 x 40  Cant.25
136.375.4621,otro,allen,10,,45,,métrico,,,937.724,efepe,ALLEN  SIN CABEZA  10 x 45  Cant.25
136.375.4622,otro,allen,10,,50,,métrico,,,937.724,efepe,ALLEN  SIN CABEZA  10 x 50  Cant.20
136.375.5015,otro,allen,12,,16,,métrico,,,312.2322,efepe,ALLEN  SIN CABEZA  12 x 16 (cant.50)
136.375.5016,otro,allen,12,,20,,métrico,,,384.1225,efepe,ALLEN  SIN CABEZA  12 x 20 (cant.50)
136.375.5017,otro,allen,12,,25,,métrico,,,564.8867,efepe,ALLEN  SIN CABEZA  12 x 25 (cant.50)
136.375.5018,otro,allen,12,,30,,métrico,,,841.1799,efepe,ALLEN  SIN CABEZA  12 x 30  Cant.25
136.375.5019,otro,allen,12,,35,,métrico,,,937.728,efepe,ALLEN  SIN CABEZA  12 x 35  Cant.25
136.375.5020,otro,allen,12,,40,,métrico,,,997.2813,efepe,ALLEN  SIN CABEZA  12 x 40  Cant.25
136.375.5021,otro,allen,12,,45,,métrico,,,1922.6888,efepe,ALLEN  SIN CABEZA  12 x 45  Cant.25
136.375.1250,otro,allen,12,,50,,métrico,,,1922.6888,efepe,ALLEN  SIN CABEZA  12 x 50  Cant.20
136.375.1260,otro,allen,12,,60,,métrico,,,2247.2549,efepe,ALLEN  SIN CABEZA  12 x 60  Cant.20
136.375.5026,otro,allen,12,,70,,métrico,,,2763.8891,efepe,ALLEN  SIN CABEZA  12 x 70  Cant.10
136.375.5715,otro,allen,16,,16,,métrico,,,883.2923,efepe,ALLEN  SIN CABEZA  16 x 16  Cant.10
136.375.5716,otro,allen,16,,20,,métrico,,,1045.5689,efepe,ALLEN  SIN CABEZA  16 x 20  Cant.10
136.375.5717,otro,allen,16,,25,,métrico,,,1201.676,efepe,ALLEN  SIN CABEZA  16 x 25  Cant.10
